country_code	country	age	1949	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
270	Gambia	84	0.024	0.027	0.028	0.03	0.032	0.032	0.033	0.034	0.036	0.038	0.04	0.042	0.043	0.045	0.047	0.049	0.051	0.054	0.057	0.06	0.063	0.065	0.068	0.071	0.073	0.075	0.078	0.08	0.083	0.102	0.123	0.146	0.171	0.198	0.226	0.257	0.287	0.317	0.351	0.356	0.362	0.369	0.376	0.384	0.395	0.405	0.414	0.419	0.402	0.384	0.369	0.355	0.34	0.333	0.335	0.336	0.342	0.349	0.354	0.352	0.353	0.357	0.357	0.363	0.371	0.379	0.389	0.4	0.409	0.416	0.426	0.439	0.448	0.464	0.491
270	Gambia	85	0.014	0.019	0.021	0.022	0.023	0.025	0.025	0.026	0.027	0.028	0.03	0.031	0.033	0.034	0.036	0.037	0.039	0.041	0.043	0.046	0.049	0.051	0.053	0.056	0.058	0.059	0.061	0.063	0.065	0.068	0.084	0.101	0.119	0.14	0.163	0.186	0.212	0.237	0.262	0.291	0.296	0.301	0.307	0.314	0.322	0.331	0.339	0.346	0.351	0.337	0.322	0.31	0.298	0.286	0.28	0.281	0.282	0.288	0.294	0.299	0.298	0.299	0.302	0.303	0.308	0.314	0.321	0.33	0.339	0.347	0.354	0.362	0.368	0.378	0.397
270	Gambia	86	0.007	0.011	0.014	0.016	0.017	0.018	0.019	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.027	0.028	0.029	0.031	0.032	0.034	0.037	0.04	0.041	0.043	0.045	0.046	0.047	0.048	0.05	0.052	0.054	0.067	0.081	0.096	0.113	0.132	0.151	0.172	0.193	0.214	0.238	0.242	0.247	0.253	0.26	0.266	0.273	0.279	0.285	0.29	0.279	0.267	0.256	0.246	0.236	0.232	0.233	0.235	0.239	0.245	0.249	0.248	0.249	0.252	0.253	0.256	0.261	0.268	0.276	0.284	0.291	0.294	0.297	0.305	0.319
270	Gambia	87	0.004	0.005	0.008	0.011	0.012	0.012	0.013	0.014	0.014	0.015	0.016	0.016	0.017	0.019	0.019	0.02	0.021	0.022	0.024	0.025	0.026	0.029	0.031	0.032	0.035	0.035	0.036	0.037	0.038	0.04	0.041	0.043	0.053	0.064	0.076	0.09	0.105	0.121	0.138	0.155	0.172	0.192	0.196	0.2	0.206	0.211	0.217	0.221	0.226	0.232	0.236	0.227	0.217	0.209	0.2	0.192	0.189	0.191	0.192	0.196	0.201	0.204	0.204	0.205	0.207	0.208	0.21	0.215	0.22	0.227	0.234	0.237	0.237	0.242	0.253
270	Gambia	88	0.001	0.003	0.004	0.006	0.008	0.009	0.009	0.01	0.01	0.011	0.011	0.012	0.012	0.013	0.014	0.015	0.015	0.016	0.017	0.018	0.019	0.02	0.022	0.023	0.024	0.026	0.027	0.028	0.028	0.029	0.031	0.032	0.033	0.041	0.05	0.06	0.071	0.083	0.095	0.109	0.123	0.136	0.152	0.155	0.16	0.164	0.169	0.174	0.176	0.181	0.186	0.189	0.182	0.173	0.167	0.16	0.154	0.152	0.154	0.155	0.158	0.162	0.165	0.165	0.166	0.168	0.168	0.17	0.174	0.178	0.184	0.187	0.187	0.189	0.198
270	Gambia	89	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.007	0.007	0.008	0.008	0.008	0.009	0.009	0.01	0.011	0.011	0.012	0.012	0.013	0.014	0.015	0.016	0.017	0.018	0.02	0.02	0.021	0.021	0.022	0.023	0.024	0.025	0.031	0.038	0.046	0.054	0.064	0.074	0.084	0.095	0.106	0.118	0.122	0.125	0.128	0.133	0.136	0.138	0.142	0.146	0.149	0.143	0.136	0.131	0.126	0.122	0.121	0.122	0.123	0.126	0.129	0.131	0.131	0.132	0.133	0.133	0.135	0.138	0.142	0.144	0.144	0.148	0.153
270	Gambia	90	0.001	0	0	0.001	0.002	0.003	0.004	0.004	0.005	0.005	0.005	0.005	0.006	0.006	0.006	0.007	0.007	0.008	0.008	0.008	0.009	0.009	0.01	0.011	0.012	0.013	0.013	0.014	0.015	0.015	0.016	0.016	0.017	0.018	0.019	0.024	0.029	0.034	0.041	0.048	0.056	0.064	0.072	0.08	0.09	0.093	0.096	0.099	0.103	0.104	0.106	0.109	0.112	0.114	0.11	0.105	0.101	0.098	0.095	0.094	0.095	0.096	0.098	0.101	0.103	0.103	0.103	0.103	0.104	0.105	0.108	0.109	0.109	0.112	0.117
270	Gambia	91	0.001	0.001	0	0	0.001	0.001	0.002	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.006	0.006	0.006	0.007	0.007	0.007	0.008	0.009	0.009	0.01	0.011	0.011	0.011	0.012	0.012	0.013	0.014	0.017	0.021	0.025	0.03	0.035	0.041	0.047	0.053	0.06	0.067	0.069	0.072	0.075	0.078	0.078	0.08	0.082	0.084	0.086	0.083	0.08	0.077	0.075	0.073	0.072	0.073	0.074	0.075	0.077	0.079	0.079	0.078	0.079	0.079	0.08	0.081	0.081	0.083	0.087
270	Gambia	92	0.001	0.001	0	0	0	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.006	0.006	0.007	0.007	0.007	0.008	0.008	0.008	0.009	0.009	0.01	0.012	0.015	0.018	0.022	0.025	0.029	0.034	0.038	0.043	0.049	0.051	0.054	0.056	0.057	0.057	0.059	0.06	0.062	0.063	0.062	0.06	0.057	0.056	0.054	0.054	0.054	0.055	0.056	0.058	0.059	0.058	0.058	0.058	0.058	0.059	0.058	0.06	0.063
270	Gambia	93	0	0.001	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.005	0.005	0.005	0.005	0.006	0.006	0.006	0.007	0.008	0.01	0.013	0.015	0.018	0.021	0.024	0.027	0.031	0.035	0.037	0.039	0.041	0.04	0.041	0.041	0.043	0.044	0.046	0.045	0.043	0.042	0.041	0.039	0.039	0.04	0.04	0.041	0.042	0.043	0.042	0.041	0.042	0.042	0.041	0.042	0.044
270	Gambia	94	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.005	0.006	0.007	0.009	0.01	0.012	0.014	0.016	0.019	0.021	0.025	0.026	0.027	0.028	0.028	0.028	0.028	0.029	0.031	0.032	0.032	0.031	0.03	0.029	0.028	0.028	0.028	0.029	0.029	0.03	0.03	0.029	0.029	0.029	0.028	0.028	0.03
270	Gambia	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.004	0.005	0.006	0.007	0.008	0.01	0.011	0.013	0.015	0.017	0.018	0.019	0.018	0.018	0.019	0.019	0.02	0.021	0.022	0.022	0.021	0.02	0.02	0.019	0.019	0.019	0.02	0.02	0.021	0.02	0.019	0.019	0.019	0.019	0.02
270	Gambia	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.004	0.005	0.005	0.006	0.007	0.008	0.01	0.011	0.012	0.011	0.011	0.012	0.013	0.013	0.013	0.014	0.015	0.014	0.014	0.014	0.013	0.013	0.013	0.013	0.013	0.014	0.013	0.012	0.012	0.012	0.012	0.013
270	Gambia	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.003	0.003	0.004	0.005	0.005	0.006	0.007	0.008	0.006	0.007	0.008	0.008	0.008	0.009	0.009	0.01	0.009	0.009	0.009	0.009	0.008	0.008	0.008	0.009	0.008	0.008	0.008	0.007	0.007	0.008
270	Gambia	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.005	0.006	0.006	0.006	0.006	0.006	0.005	0.005	0.005	0.005	0.005	0.004	0.004	0.004	0.004	0.005
270	Gambia	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.003	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.003	0.003	0.003	0.003	0.003	0.003	0.002	0.002	0.002	0.003	0.003
270	Gambia	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.003	0.002	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.003	0.003	0.002	0.002	0.003
