country_code	country	age	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	25	23.942	24.35	24.849	25.378	26.036	26.91	27.825	28.961	29.729	30.474	31.371	32.395	33.456	34.613	35.125	35.117	35.068	34.938	34.748	34.483	34.962	35.452	35.977	36.392	36.911	37.112	37.241	37.339	37.424	37.518	37.613	37.717	37.814	37.949	38.103	38.249	38.394	38.535	38.691	38.86	38.999	39.093	39.201	39.301	39.343	39.354	39.337	39.325	39.34	39.284	39.182	39.124	39.039	38.952	38.855	38.709	38.604	38.528	38.411	38.322	38.236	38.151	38.05	37.894	37.787	37.658	37.553	37.355	37.242	37.097	36.962	36.882	36.708	36.577	36.427	36.332	36.169
270	Gambia	26	23.433	23.835	24.246	24.745	25.277	25.934	26.805	27.721	28.861	29.628	30.372	31.269	32.294	33.354	34.517	35.025	35.02	34.967	34.846	34.656	34.391	34.873	35.361	35.889	36.303	36.823	37.027	37.156	37.255	37.338	37.444	37.532	37.639	37.74	37.873	38.033	38.183	38.334	38.472	38.627	38.799	38.941	39.03	39.133	39.239	39.279	39.29	39.269	39.259	39.283	39.226	39.123	39.062	38.982	38.899	38.797	38.651	38.548	38.471	38.355	38.272	38.188	38.098	38.005	37.85	37.741	37.61	37.501	37.31	37.199	37.045	36.916	36.839	36.667	36.541	36.396	36.292
270	Gambia	27	22.862	23.331	23.736	24.147	24.65	25.181	25.835	26.708	27.628	28.766	29.531	30.277	31.175	32.199	33.265	34.423	34.933	34.924	34.88	34.758	34.568	34.308	34.787	35.279	35.806	36.221	36.743	36.947	37.077	37.175	37.27	37.37	37.461	37.571	37.669	37.809	37.973	38.129	38.278	38.415	38.573	38.749	38.886	38.969	39.079	39.182	39.222	39.229	39.211	39.21	39.233	39.176	39.07	39.014	38.937	38.849	38.747	38.603	38.499	38.424	38.313	38.232	38.144	38.061	37.97	37.812	37.701	37.566	37.464	37.276	37.156	37.008	36.882	36.807	36.639	36.518	36.365
270	Gambia	28	22.427	22.765	23.236	23.641	24.056	24.557	25.087	25.743	26.62	27.539	28.674	29.441	30.187	31.084	32.114	33.176	34.335	34.84	34.84	34.795	34.674	34.487	34.227	34.71	35.2	35.728	36.145	36.667	36.872	37.001	37.11	37.2	37.302	37.396	37.505	37.609	37.753	37.923	38.077	38.224	38.365	38.526	38.697	38.83	38.919	39.026	39.13	39.166	39.175	39.165	39.163	39.186	39.127	39.025	38.972	38.891	38.803	38.703	38.559	38.456	38.386	38.278	38.192	38.111	38.03	37.936	37.777	37.662	37.534	37.435	37.238	37.124	36.979	36.854	36.783	36.62	36.491
270	Gambia	29	22.011	22.333	22.673	23.144	23.553	23.967	24.467	24.999	25.659	26.535	27.452	28.587	29.354	30.101	31.003	32.029	33.091	34.244	34.757	34.756	34.712	34.593	34.407	34.151	34.633	35.125	35.654	36.072	36.594	36.798	36.938	37.041	37.133	37.239	37.332	37.446	37.555	37.704	37.873	38.025	38.176	38.319	38.476	38.643	38.781	38.868	38.975	39.076	39.114	39.131	39.121	39.119	39.139	39.084	38.986	38.928	38.847	38.761	38.661	38.518	38.42	38.352	38.24	38.161	38.082	37.998	37.903	37.74	37.632	37.506	37.399	37.208	37.096	36.953	36.832	36.765	36.595
270	Gambia	30	21.48	21.92	22.244	22.585	23.059	23.467	23.88	24.382	24.918	25.577	26.451	27.368	28.504	29.27	30.022	30.921	31.947	33.004	34.162	34.673	34.673	34.632	34.514	34.332	34.076	34.559	35.053	35.582	36	36.521	36.735	36.87	36.976	37.071	37.175	37.274	37.392	37.506	37.654	37.821	37.977	38.13	38.27	38.423	38.595	38.73	38.818	38.922	39.025	39.07	39.087	39.077	39.072	39.096	39.044	38.942	38.885	38.806	38.72	38.621	38.483	38.387	38.315	38.209	38.131	38.05	37.965	37.867	37.71	37.604	37.471	37.369	37.181	37.071	36.931	36.814	36.741
270	Gambia	31	20.667	21.392	21.834	22.158	22.502	22.975	23.382	23.797	24.303	24.838	25.496	26.37	27.288	28.422	29.193	29.942	30.841	31.863	32.924	34.08	34.591	34.593	34.552	34.438	34.256	34.003	34.488	34.982	35.511	35.928	36.458	36.667	36.804	36.913	37.007	37.116	37.218	37.342	37.455	37.601	37.772	37.93	38.08	38.216	38.374	38.544	38.68	38.765	38.871	38.98	39.025	39.042	39.03	39.029	39.056	39	38.898	38.843	38.764	38.679	38.584	38.448	38.348	38.283	38.178	38.099	38.016	37.929	37.836	37.681	37.569	37.44	37.341	37.154	37.047	36.911	36.789
270	Gambia	32	19.962	20.582	21.308	21.75	22.077	22.421	22.893	23.301	23.72	24.225	24.76	25.419	26.293	27.209	28.347	29.115	29.864	30.759	31.785	32.844	33.998	34.51	34.512	34.475	34.361	34.182	33.932	34.417	34.911	35.439	35.864	36.389	36.6	36.74	36.848	36.947	37.06	37.167	37.289	37.401	37.55	37.724	37.879	38.026	38.166	38.322	38.493	38.626	38.713	38.825	38.934	38.979	38.994	38.985	38.987	39.01	38.955	38.855	38.8	38.722	38.64	38.547	38.409	38.315	38.25	38.144	38.064	37.979	37.896	37.806	37.645	37.537	37.411	37.313	37.129	37.026	36.885
270	Gambia	33	19.24	19.881	20.502	21.227	21.671	21.998	22.34	22.814	23.226	23.644	24.148	24.684	25.343	26.216	27.136	28.27	29.039	29.784	30.683	31.706	32.764	33.918	34.429	34.435	34.398	34.286	34.11	33.861	34.347	34.839	35.375	35.796	36.322	36.536	36.675	36.787	36.889	37.007	37.113	37.234	37.349	37.501	37.671	37.824	37.974	38.113	38.27	38.438	38.573	38.666	38.777	38.886	38.93	38.948	38.941	38.94	38.964	38.91	38.81	38.756	38.682	38.602	38.506	38.373	38.281	38.215	38.107	38.025	37.945	37.864	37.768	37.611	37.506	37.381	37.286	37.105	36.998
270	Gambia	34	18.468	19.162	19.803	20.423	21.149	21.592	21.919	22.263	22.739	23.151	23.569	24.074	24.61	25.269	26.145	27.062	28.195	28.96	29.709	30.606	31.628	32.685	33.837	34.35	34.356	34.321	34.212	34.038	33.791	34.275	34.774	35.306	35.728	36.256	36.469	36.612	36.728	36.834	36.951	37.056	37.18	37.297	37.447	37.614	37.77	37.92	38.059	38.214	38.383	38.524	38.616	38.728	38.835	38.882	38.902	38.893	38.892	38.917	38.864	38.765	38.714	38.641	38.559	38.469	38.336	38.243	38.176	38.067	37.989	37.911	37.825	37.732	37.578	37.474	37.352	37.26	37.075
