country_code	country	age	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	81	0.748	0.791	0.83	0.856	0.858	0.8	0.776	0.853	0.912	0.976	1.045	1.121	1.205	1.292	1.389	1.487	1.588	1.69	1.794	1.896	1.992	2.079	2.16	2.226	2.291	2.345	2.378	2.404	2.447	2.482	2.518	2.554	2.61	2.683	2.788	2.937	3.104	3.295	3.487	3.697	3.92	4.16	4.377	4.616	4.844	5.092	5.365	5.654	5.915	6.168	6.417	6.708	6.908	7.075	7.25	7.472	7.673	7.879	8.116	8.361	8.654	9.024	9.414	9.882	10.234	10.589	11.003	11.475	11.967	12.498	12.797	12.918	13.014	13.086	13.13	13.153	13.46
270	Gambia	82	0.622	0.658	0.696	0.73	0.753	0.756	0.705	0.684	0.752	0.804	0.861	0.922	0.99	1.064	1.142	1.228	1.315	1.404	1.496	1.588	1.679	1.765	1.843	1.915	1.975	2.033	2.081	2.112	2.135	2.175	2.207	2.24	2.272	2.323	2.39	2.484	2.617	2.768	2.939	3.111	3.3	3.5	3.717	3.913	4.128	4.335	4.561	4.808	5.071	5.308	5.54	5.767	6.032	6.216	6.371	6.532	6.737	6.923	7.113	7.332	7.558	7.828	8.169	8.527	8.958	9.284	9.614	9.997	10.434	10.89	11.381	11.662	11.782	11.878	11.953	12.001	12.032
270	Gambia	83	0.514	0.54	0.572	0.605	0.635	0.656	0.658	0.614	0.596	0.655	0.701	0.751	0.804	0.863	0.929	0.997	1.072	1.15	1.228	1.308	1.39	1.47	1.546	1.615	1.678	1.732	1.783	1.826	1.854	1.876	1.911	1.94	1.97	2	2.045	2.104	2.188	2.307	2.44	2.592	2.745	2.914	3.092	3.286	3.461	3.653	3.839	4.042	4.264	4.5	4.715	4.924	5.129	5.369	5.536	5.678	5.826	6.014	6.183	6.357	6.558	6.765	7.012	7.322	7.649	8.043	8.342	8.645	8.997	9.398	9.816	10.267	10.53	10.647	10.742	10.818	10.872
270	Gambia	84	0.42	0.44	0.463	0.49	0.519	0.545	0.563	0.565	0.527	0.512	0.563	0.603	0.646	0.692	0.744	0.8	0.86	0.925	0.992	1.06	1.13	1.201	1.271	1.337	1.397	1.453	1.5	1.545	1.583	1.608	1.627	1.659	1.685	1.711	1.738	1.778	1.831	1.905	2.008	2.126	2.259	2.394	2.542	2.699	2.87	3.025	3.196	3.361	3.541	3.738	3.949	4.14	4.327	4.511	4.725	4.876	5.004	5.139	5.308	5.461	5.619	5.801	5.989	6.212	6.493	6.789	7.145	7.417	7.693	8.013	8.377	8.757	9.168	9.411	9.523	9.617	9.694
270	Gambia	85	0.342	0.355	0.372	0.391	0.415	0.439	0.461	0.476	0.479	0.447	0.434	0.478	0.511	0.548	0.588	0.632	0.68	0.731	0.787	0.844	0.903	0.963	1.024	1.084	1.14	1.193	1.241	1.281	1.32	1.354	1.376	1.393	1.421	1.444	1.467	1.49	1.526	1.571	1.635	1.725	1.827	1.942	2.06	2.189	2.326	2.474	2.61	2.76	2.905	3.063	3.236	3.421	3.59	3.755	3.917	4.107	4.241	4.356	4.477	4.628	4.765	4.907	5.07	5.238	5.438	5.689	5.955	6.273	6.517	6.766	7.054	7.381	7.724	8.094	8.316	8.423	8.514
270	Gambia	86	0.271	0.284	0.295	0.309	0.326	0.345	0.365	0.384	0.397	0.399	0.373	0.362	0.399	0.427	0.458	0.491	0.529	0.569	0.612	0.659	0.708	0.757	0.808	0.859	0.91	0.958	1.002	1.043	1.078	1.111	1.14	1.159	1.174	1.198	1.218	1.239	1.259	1.289	1.328	1.384	1.46	1.547	1.646	1.747	1.857	1.975	2.103	2.22	2.349	2.475	2.612	2.762	2.923	3.07	3.213	3.355	3.52	3.638	3.74	3.846	3.979	4.101	4.227	4.371	4.52	4.698	4.92	5.154	5.434	5.653	5.874	6.13	6.421	6.726	7.055	7.255	7.357
270	Gambia	87	0.213	0.221	0.231	0.24	0.252	0.266	0.282	0.299	0.314	0.325	0.327	0.305	0.297	0.327	0.35	0.376	0.404	0.434	0.468	0.503	0.543	0.583	0.624	0.666	0.708	0.751	0.791	0.828	0.862	0.891	0.92	0.944	0.96	0.973	0.994	1.011	1.028	1.045	1.071	1.104	1.151	1.215	1.289	1.372	1.457	1.55	1.65	1.758	1.858	1.968	2.075	2.192	2.32	2.457	2.583	2.706	2.828	2.97	3.072	3.161	3.253	3.369	3.475	3.585	3.711	3.843	3.998	4.191	4.395	4.64	4.831	5.025	5.25	5.506	5.773	6.062	6.241
270	Gambia	88	0.163	0.17	0.177	0.185	0.192	0.202	0.213	0.226	0.239	0.252	0.26	0.262	0.245	0.238	0.263	0.282	0.302	0.325	0.35	0.377	0.406	0.438	0.47	0.504	0.538	0.573	0.607	0.64	0.67	0.699	0.723	0.746	0.766	0.78	0.791	0.808	0.822	0.837	0.852	0.873	0.901	0.939	0.993	1.053	1.122	1.193	1.27	1.353	1.444	1.527	1.619	1.709	1.807	1.915	2.029	2.135	2.239	2.342	2.461	2.549	2.625	2.705	2.803	2.895	2.99	3.098	3.212	3.346	3.511	3.687	3.896	4.061	4.23	4.424	4.645	4.876	5.126
270	Gambia	89	0.122	0.127	0.132	0.138	0.144	0.15	0.158	0.166	0.176	0.187	0.197	0.204	0.205	0.192	0.187	0.206	0.221	0.238	0.256	0.275	0.297	0.32	0.345	0.371	0.398	0.425	0.453	0.481	0.507	0.531	0.554	0.573	0.592	0.609	0.62	0.629	0.643	0.655	0.667	0.679	0.697	0.719	0.751	0.794	0.843	0.899	0.957	1.02	1.088	1.161	1.23	1.305	1.379	1.46	1.548	1.643	1.73	1.816	1.902	2.001	2.074	2.138	2.205	2.288	2.366	2.447	2.539	2.635	2.748	2.888	3.036	3.212	3.353	3.496	3.662	3.849	4.046
270	Gambia	90	0.089	0.093	0.096	0.1	0.105	0.11	0.114	0.12	0.127	0.134	0.143	0.15	0.156	0.157	0.147	0.143	0.158	0.17	0.182	0.196	0.212	0.228	0.246	0.266	0.286	0.307	0.328	0.35	0.371	0.392	0.411	0.429	0.444	0.459	0.472	0.482	0.489	0.5	0.51	0.519	0.529	0.543	0.561	0.586	0.621	0.66	0.704	0.75	0.801	0.855	0.914	0.969	1.03	1.089	1.154	1.225	1.301	1.372	1.442	1.511	1.592	1.652	1.705	1.761	1.829	1.894	1.961	2.038	2.118	2.212	2.327	2.45	2.596	2.714	2.834	2.971	3.128
270	Gambia	91	0.064	0.066	0.068	0.071	0.074	0.077	0.081	0.084	0.089	0.094	0.1	0.106	0.112	0.116	0.117	0.109	0.107	0.118	0.127	0.136	0.147	0.158	0.171	0.185	0.199	0.215	0.23	0.247	0.263	0.28	0.295	0.31	0.324	0.336	0.347	0.357	0.365	0.371	0.379	0.387	0.395	0.402	0.413	0.428	0.447	0.474	0.504	0.539	0.574	0.614	0.656	0.703	0.746	0.793	0.84	0.891	0.947	1.008	1.063	1.119	1.174	1.238	1.286	1.329	1.375	1.43	1.483	1.538	1.6	1.666	1.742	1.836	1.936	2.054	2.15	2.248	2.362
270	Gambia	92	0.043	0.046	0.047	0.049	0.051	0.053	0.056	0.058	0.061	0.064	0.068	0.072	0.076	0.081	0.084	0.085	0.079	0.077	0.086	0.092	0.099	0.107	0.115	0.125	0.135	0.146	0.157	0.169	0.18	0.193	0.205	0.217	0.228	0.238	0.247	0.256	0.263	0.269	0.274	0.28	0.286	0.292	0.298	0.307	0.317	0.332	0.353	0.376	0.402	0.429	0.459	0.492	0.527	0.56	0.596	0.632	0.672	0.715	0.761	0.804	0.847	0.89	0.94	0.978	1.012	1.049	1.093	1.135	1.179	1.229	1.281	1.341	1.416	1.495	1.589	1.666	1.745
270	Gambia	93	0.028	0.03	0.032	0.033	0.034	0.036	0.037	0.039	0.041	0.042	0.045	0.047	0.05	0.054	0.057	0.059	0.06	0.056	0.055	0.06	0.065	0.07	0.076	0.082	0.088	0.096	0.103	0.112	0.12	0.129	0.138	0.146	0.155	0.163	0.171	0.177	0.184	0.189	0.193	0.197	0.202	0.206	0.211	0.215	0.222	0.23	0.241	0.256	0.273	0.292	0.313	0.335	0.359	0.386	0.41	0.437	0.464	0.494	0.526	0.561	0.594	0.626	0.659	0.697	0.726	0.753	0.781	0.815	0.848	0.882	0.921	0.962	1.009	1.067	1.128	1.201	1.262
270	Gambia	94	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.026	0.028	0.029	0.031	0.032	0.034	0.037	0.039	0.04	0.041	0.038	0.037	0.042	0.045	0.048	0.052	0.056	0.061	0.066	0.072	0.077	0.083	0.089	0.096	0.102	0.108	0.114	0.119	0.124	0.128	0.132	0.135	0.138	0.142	0.145	0.148	0.151	0.156	0.162	0.17	0.181	0.193	0.207	0.222	0.238	0.256	0.275	0.293	0.313	0.332	0.354	0.378	0.403	0.427	0.451	0.476	0.504	0.526	0.546	0.568	0.593	0.618	0.645	0.674	0.705	0.741	0.785	0.831	0.887
270	Gambia	95	0.011	0.012	0.013	0.013	0.014	0.015	0.015	0.016	0.017	0.017	0.018	0.019	0.02	0.021	0.023	0.024	0.026	0.027	0.027	0.026	0.025	0.028	0.03	0.032	0.035	0.038	0.041	0.044	0.048	0.052	0.056	0.06	0.065	0.069	0.073	0.077	0.081	0.084	0.087	0.09	0.092	0.094	0.097	0.099	0.101	0.104	0.107	0.111	0.117	0.125	0.133	0.143	0.154	0.165	0.177	0.191	0.204	0.218	0.232	0.247	0.264	0.283	0.3	0.317	0.335	0.355	0.371	0.386	0.402	0.421	0.44	0.459	0.481	0.504	0.531	0.563	0.598
270	Gambia	96	0.006	0.007	0.007	0.008	0.009	0.009	0.009	0.01	0.01	0.011	0.011	0.012	0.012	0.013	0.014	0.015	0.016	0.017	0.017	0.018	0.017	0.016	0.018	0.02	0.021	0.023	0.025	0.027	0.029	0.032	0.034	0.037	0.04	0.043	0.045	0.048	0.051	0.053	0.056	0.058	0.06	0.061	0.062	0.064	0.066	0.067	0.069	0.072	0.074	0.078	0.084	0.09	0.096	0.104	0.111	0.12	0.129	0.138	0.148	0.157	0.168	0.18	0.193	0.205	0.217	0.229	0.244	0.255	0.266	0.278	0.291	0.305	0.319	0.334	0.351	0.37	0.394
270	Gambia	97	0.003	0.004	0.004	0.005	0.005	0.005	0.006	0.006	0.006	0.006	0.007	0.007	0.007	0.008	0.008	0.009	0.009	0.01	0.011	0.011	0.011	0.01	0.01	0.011	0.012	0.013	0.014	0.016	0.017	0.018	0.02	0.022	0.023	0.025	0.027	0.029	0.031	0.033	0.034	0.036	0.037	0.038	0.039	0.04	0.041	0.043	0.044	0.045	0.046	0.048	0.051	0.054	0.058	0.063	0.068	0.073	0.079	0.085	0.091	0.097	0.104	0.111	0.119	0.128	0.136	0.144	0.153	0.163	0.171	0.178	0.186	0.196	0.205	0.215	0.226	0.238	0.251
270	Gambia	98	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.006	0.006	0.006	0.007	0.007	0.006	0.006	0.007	0.008	0.008	0.009	0.01	0.01	0.011	0.012	0.013	0.015	0.016	0.017	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.025	0.026	0.027	0.027	0.028	0.029	0.03	0.032	0.034	0.037	0.04	0.043	0.046	0.05	0.054	0.058	0.062	0.066	0.071	0.076	0.082	0.087	0.093	0.099	0.105	0.111	0.116	0.121	0.128	0.134	0.141	0.148	0.156
270	Gambia	99	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.006	0.006	0.007	0.007	0.008	0.009	0.009	0.01	0.011	0.012	0.012	0.013	0.013	0.014	0.014	0.015	0.015	0.016	0.016	0.017	0.017	0.018	0.019	0.02	0.021	0.023	0.024	0.026	0.028	0.031	0.033	0.036	0.038	0.041	0.044	0.047	0.051	0.054	0.058	0.062	0.066	0.069	0.073	0.076	0.081	0.085	0.089	0.094
270	Gambia	100	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0.003	0.003	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.005	0.005	0.006	0.006	0.007	0.008	0.008	0.009	0.01	0.01	0.012	0.012	0.014	0.014	0.016	0.016	0.017	0.019	0.019	0.019	0.019	0.021	0.022	0.022	0.023	0.023	0.024	0.027	0.029	0.031	0.033	0.035	0.038	0.042	0.045	0.049	0.053	0.057	0.06	0.066	0.071	0.076	0.081	0.086	0.092	0.098	0.104	0.109	0.116	0.121
