country_code	country	age	1949	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
270	Gambia	40	1.377	1.418	1.472	1.528	1.568	1.598	1.652	1.681	1.723	1.81	1.951	2.075	2.22	2.361	2.467	2.526	2.598	2.659	2.732	2.811	2.897	2.976	3.066	3.155	3.221	3.206	3.208	3.197	3.178	3.168	3.175	3.176	3.183	3.213	3.246	3.396	3.535	3.625	3.62	3.379	3.299	3.626	3.884	4.156	4.441	4.713	5.005	5.311	5.634	5.966	6.296	6.629	6.959	7.274	7.567	7.831	8.061	8.249	8.428	8.567	8.636	8.676	8.777	8.846	8.916	8.982	9.114	9.299	9.586	10.012	10.491	11.057	11.613	12.218	12.861
270	Gambia	41	1.332	1.372	1.412	1.466	1.521	1.561	1.59	1.644	1.672	1.714	1.8	1.939	2.062	2.205	2.345	2.449	2.508	2.579	2.643	2.716	2.795	2.88	2.958	3.048	3.137	3.15	3.13	3.128	3.111	3.085	3.071	3.075	3.067	3.077	3.095	3.235	3.385	3.526	3.617	3.614	3.378	3.3	3.626	3.875	4.14	4.392	4.654	4.942	5.245	5.566	5.894	6.221	6.551	6.877	7.195	7.487	7.752	7.987	8.176	8.357	8.495	8.563	8.604	8.705	8.774	8.841	8.906	9.035	9.219	9.503	9.926	10.419	10.973	11.525	12.133
270	Gambia	42	1.285	1.326	1.365	1.405	1.458	1.512	1.551	1.581	1.633	1.661	1.703	1.788	1.926	2.047	2.188	2.326	2.43	2.489	2.561	2.625	2.697	2.776	2.862	2.939	3.028	3.068	3.076	3.051	3.044	3.02	2.991	2.972	2.968	2.965	2.964	3.084	3.225	3.375	3.517	3.61	3.609	3.378	3.301	3.618	3.86	4.093	4.335	4.595	4.88	5.179	5.497	5.822	6.146	6.473	6.8	7.116	7.41	7.678	7.914	8.104	8.284	8.422	8.49	8.532	8.632	8.7	8.765	8.828	8.956	9.137	9.42	9.856	10.337	10.886	11.441
270	Gambia	43	1.24	1.278	1.318	1.356	1.396	1.448	1.501	1.54	1.569	1.621	1.649	1.69	1.775	1.91	2.031	2.17	2.307	2.409	2.469	2.542	2.606	2.677	2.756	2.84	2.918	2.96	2.996	2.998	2.968	2.954	2.927	2.895	2.869	2.869	2.854	2.952	3.073	3.214	3.366	3.509	3.602	3.602	3.375	3.293	3.602	3.815	4.04	4.278	4.535	4.818	5.114	5.429	5.75	6.071	6.399	6.725	7.043	7.339	7.607	7.843	8.032	8.211	8.349	8.418	8.46	8.558	8.623	8.688	8.75	8.876	9.056	9.35	9.775	10.253	10.805
270	Gambia	44	1.197	1.232	1.269	1.308	1.346	1.385	1.436	1.489	1.528	1.556	1.608	1.636	1.676	1.76	1.894	2.013	2.15	2.285	2.389	2.449	2.521	2.585	2.656	2.734	2.818	2.851	2.888	2.919	2.917	2.881	2.864	2.834	2.795	2.772	2.762	2.841	2.939	3.061	3.203	3.356	3.499	3.593	3.595	3.364	3.278	3.559	3.764	3.986	4.222	4.476	4.756	5.049	5.36	5.679	6	6.327	6.654	6.973	7.27	7.538	7.772	7.96	8.139	8.277	8.346	8.386	8.483	8.547	8.61	8.671	8.796	8.988	9.271	9.693	10.175
270	Gambia	45	1.153	1.188	1.222	1.258	1.297	1.335	1.373	1.424	1.475	1.514	1.542	1.593	1.621	1.661	1.744	1.876	1.993	2.129	2.265	2.367	2.426	2.499	2.562	2.633	2.71	2.751	2.781	2.814	2.839	2.832	2.792	2.773	2.737	2.701	2.669	2.748	2.827	2.926	3.048	3.191	3.344	3.486	3.581	3.578	3.345	3.238	3.51	3.713	3.932	4.166	4.417	4.694	4.984	5.292	5.611	5.931	6.258	6.586	6.906	7.202	7.468	7.701	7.888	8.068	8.205	8.272	8.31	8.406	8.469	8.531	8.592	8.727	8.908	9.192	9.617
270	Gambia	46	1.109	1.143	1.177	1.21	1.246	1.285	1.322	1.359	1.409	1.46	1.498	1.527	1.577	1.605	1.645	1.726	1.857	1.972	2.109	2.242	2.344	2.402	2.476	2.538	2.608	2.646	2.683	2.708	2.737	2.756	2.745	2.703	2.677	2.645	2.6	2.651	2.73	2.81	2.91	3.033	3.176	3.328	3.47	3.56	3.554	3.303	3.191	3.462	3.662	3.878	4.109	4.359	4.633	4.92	5.227	5.545	5.865	6.193	6.521	6.839	7.133	7.398	7.63	7.818	7.995	8.13	8.197	8.234	8.328	8.391	8.453	8.522	8.647	8.831	9.119
270	Gambia	47	1.066	1.098	1.131	1.164	1.197	1.233	1.271	1.307	1.344	1.394	1.444	1.482	1.51	1.56	1.587	1.627	1.707	1.836	1.952	2.087	2.219	2.319	2.378	2.451	2.513	2.545	2.58	2.612	2.632	2.655	2.672	2.659	2.61	2.588	2.548	2.58	2.631	2.712	2.792	2.892	3.014	3.157	3.309	3.446	3.534	3.509	3.256	3.146	3.412	3.61	3.825	4.053	4.3	4.571	4.858	5.163	5.482	5.802	6.129	6.456	6.772	7.064	7.327	7.558	7.745	7.92	8.054	8.12	8.156	8.25	8.312	8.381	8.442	8.569	8.758
270	Gambia	48	1.026	1.055	1.086	1.118	1.151	1.184	1.219	1.256	1.292	1.329	1.377	1.427	1.465	1.492	1.542	1.569	1.608	1.688	1.816	1.93	2.063	2.194	2.293	2.352	2.424	2.452	2.481	2.512	2.539	2.554	2.575	2.587	2.569	2.524	2.495	2.524	2.557	2.609	2.69	2.77	2.87	2.993	3.134	3.282	3.418	3.488	3.459	3.209	3.099	3.363	3.558	3.77	3.996	4.241	4.511	4.796	5.101	5.42	5.739	6.065	6.389	6.704	6.994	7.255	7.485	7.67	7.843	7.976	8.041	8.076	8.169	8.238	8.298	8.362	8.495
270	Gambia	49	0.986	1.014	1.042	1.073	1.105	1.137	1.169	1.203	1.24	1.275	1.312	1.36	1.409	1.446	1.474	1.522	1.549	1.588	1.668	1.794	1.908	2.039	2.168	2.266	2.324	2.365	2.389	2.415	2.442	2.464	2.476	2.494	2.501	2.486	2.434	2.467	2.498	2.532	2.584	2.666	2.746	2.845	2.967	3.105	3.253	3.371	3.437	3.408	3.16	3.052	3.313	3.505	3.715	3.938	4.183	4.451	4.736	5.041	5.358	5.676	5.999	6.32	6.634	6.922	7.181	7.408	7.591	7.763	7.894	7.958	7.993	8.091	8.151	8.215	8.286
270	Gambia	50	0.945	0.973	1	1.028	1.058	1.089	1.121	1.152	1.186	1.222	1.257	1.293	1.341	1.389	1.426	1.453	1.501	1.528	1.568	1.647	1.771	1.883	2.012	2.14	2.236	2.266	2.304	2.326	2.347	2.369	2.39	2.4	2.412	2.422	2.401	2.405	2.439	2.47	2.505	2.557	2.638	2.718	2.817	2.935	3.075	3.207	3.32	3.385	3.356	3.111	3.004	3.261	3.452	3.658	3.882	4.124	4.392	4.676	4.981	5.296	5.61	5.93	6.249	6.56	6.846	7.102	7.328	7.508	7.678	7.808	7.872	7.912	8	8.063	8.135
270	Gambia	51	0.904	0.932	0.959	0.985	1.013	1.042	1.073	1.104	1.135	1.169	1.204	1.239	1.274	1.321	1.369	1.405	1.432	1.48	1.507	1.546	1.624	1.746	1.857	1.984	2.111	2.18	2.208	2.242	2.261	2.279	2.299	2.318	2.323	2.338	2.342	2.369	2.375	2.409	2.44	2.476	2.529	2.609	2.688	2.784	2.904	3.028	3.156	3.266	3.331	3.302	3.061	2.955	3.209	3.397	3.603	3.824	4.066	4.333	4.616	4.919	5.23	5.542	5.86	6.175	6.484	6.767	7.019	7.243	7.421	7.589	7.719	7.785	7.815	7.908	7.979
270	Gambia	52	0.866	0.89	0.917	0.943	0.969	0.996	1.025	1.055	1.086	1.117	1.149	1.184	1.218	1.253	1.299	1.347	1.382	1.409	1.457	1.484	1.523	1.601	1.721	1.83	1.955	2.058	2.124	2.15	2.181	2.198	2.213	2.232	2.247	2.254	2.264	2.309	2.337	2.344	2.379	2.41	2.446	2.499	2.578	2.654	2.751	2.858	2.977	3.103	3.212	3.275	3.247	3.009	2.904	3.156	3.343	3.547	3.767	4.009	4.274	4.555	4.855	5.162	5.472	5.786	6.098	6.403	6.683	6.933	7.154	7.33	7.497	7.627	7.684	7.72	7.82
270	Gambia	53	0.827	0.851	0.874	0.901	0.927	0.953	0.979	1.007	1.037	1.067	1.097	1.129	1.164	1.198	1.232	1.277	1.324	1.359	1.387	1.434	1.461	1.499	1.576	1.693	1.801	1.907	2.006	2.07	2.094	2.122	2.137	2.152	2.166	2.184	2.188	2.232	2.276	2.305	2.312	2.348	2.38	2.417	2.469	2.545	2.621	2.705	2.808	2.925	3.048	3.157	3.219	3.192	2.956	2.853	3.103	3.288	3.491	3.71	3.951	4.214	4.491	4.788	5.092	5.399	5.711	6.018	6.319	6.595	6.843	7.061	7.237	7.402	7.522	7.585	7.629
270	Gambia	54	0.789	0.811	0.835	0.858	0.884	0.909	0.934	0.96	0.988	1.017	1.047	1.076	1.108	1.142	1.175	1.209	1.254	1.3	1.335	1.362	1.409	1.436	1.473	1.55	1.665	1.757	1.86	1.957	2.018	2.04	2.068	2.083	2.094	2.111	2.127	2.156	2.2	2.244	2.275	2.282	2.319	2.35	2.387	2.436	2.511	2.576	2.656	2.756	2.872	2.993	3.1	3.162	3.134	2.903	2.803	3.05	3.235	3.437	3.654	3.893	4.153	4.426	4.721	5.022	5.324	5.632	5.936	6.233	6.505	6.751	6.966	7.139	7.295	7.42	7.492
270	Gambia	55	0.751	0.773	0.795	0.819	0.841	0.866	0.891	0.915	0.941	0.968	0.997	1.026	1.055	1.086	1.119	1.152	1.186	1.229	1.275	1.31	1.337	1.383	1.41	1.447	1.522	1.627	1.715	1.817	1.911	1.97	1.993	2.02	2.031	2.047	2.062	2.095	2.125	2.17	2.214	2.245	2.254	2.29	2.322	2.356	2.402	2.465	2.526	2.606	2.703	2.818	2.938	3.043	3.104	3.077	2.85	2.752	2.998	3.182	3.382	3.598	3.833	4.09	4.36	4.652	4.949	5.247	5.551	5.852	6.145	6.414	6.657	6.868	7.032	7.193	7.325
270	Gambia	56	0.714	0.734	0.756	0.777	0.8	0.822	0.846	0.871	0.895	0.919	0.946	0.975	1.003	1.032	1.062	1.095	1.128	1.16	1.204	1.25	1.284	1.311	1.356	1.383	1.419	1.487	1.59	1.678	1.778	1.871	1.929	1.952	1.975	1.991	2.007	2.031	2.065	2.096	2.142	2.185	2.218	2.227	2.264	2.292	2.319	2.356	2.417	2.476	2.555	2.651	2.763	2.881	2.984	3.045	3.02	2.798	2.703	2.947	3.129	3.328	3.541	3.773	4.026	4.293	4.581	4.875	5.169	5.469	5.766	6.054	6.321	6.558	6.761	6.929	7.096
270	Gambia	57	0.677	0.697	0.717	0.738	0.759	0.781	0.802	0.826	0.85	0.874	0.898	0.924	0.952	0.98	1.008	1.038	1.071	1.102	1.136	1.179	1.223	1.257	1.283	1.327	1.354	1.389	1.457	1.558	1.645	1.744	1.836	1.894	1.914	1.942	1.959	1.977	2.002	2.037	2.069	2.115	2.159	2.191	2.202	2.234	2.255	2.273	2.307	2.367	2.425	2.502	2.598	2.707	2.824	2.926	2.986	2.963	2.746	2.655	2.896	3.076	3.272	3.483	3.711	3.962	4.226	4.509	4.798	5.089	5.383	5.677	5.962	6.222	6.45	6.657	6.832
270	Gambia	58	0.64	0.66	0.68	0.699	0.719	0.74	0.761	0.782	0.805	0.829	0.852	0.875	0.901	0.928	0.956	0.984	1.013	1.045	1.076	1.109	1.152	1.195	1.229	1.255	1.298	1.328	1.364	1.431	1.532	1.618	1.716	1.808	1.863	1.887	1.917	1.929	1.949	1.975	2.011	2.044	2.09	2.135	2.168	2.175	2.195	2.207	2.223	2.257	2.316	2.373	2.449	2.543	2.651	2.765	2.867	2.927	2.906	2.695	2.606	2.844	3.021	3.215	3.423	3.648	3.896	4.155	4.434	4.719	5.005	5.295	5.586	5.862	6.114	6.345	6.558
270	Gambia	59	0.603	0.622	0.641	0.66	0.679	0.699	0.719	0.74	0.76	0.783	0.805	0.828	0.851	0.877	0.903	0.93	0.958	0.987	1.019	1.049	1.081	1.123	1.166	1.199	1.224	1.274	1.305	1.342	1.411	1.511	1.598	1.695	1.782	1.842	1.87	1.888	1.901	1.922	1.949	1.986	2.02	2.067	2.111	2.14	2.133	2.146	2.157	2.172	2.205	2.263	2.32	2.394	2.486	2.593	2.705	2.807	2.867	2.848	2.642	2.556	2.791	2.964	3.155	3.36	3.582	3.826	4.08	4.356	4.636	4.918	5.205	5.485	5.753	6.007	6.243
270	Gambia	60	0.568	0.585	0.603	0.622	0.64	0.658	0.678	0.697	0.717	0.737	0.759	0.782	0.804	0.826	0.851	0.877	0.904	0.93	0.96	0.991	1.021	1.052	1.094	1.135	1.167	1.203	1.253	1.287	1.326	1.395	1.497	1.584	1.676	1.767	1.83	1.839	1.86	1.874	1.896	1.925	1.963	1.997	2.045	2.082	2.094	2.082	2.093	2.104	2.119	2.151	2.209	2.264	2.337	2.427	2.533	2.645	2.744	2.806	2.789	2.588	2.504	2.735	2.905	3.094	3.294	3.513	3.752	4.002	4.274	4.548	4.826	5.102	5.374	5.645	5.903
270	Gambia	61	0.533	0.55	0.566	0.583	0.602	0.62	0.637	0.656	0.674	0.694	0.713	0.735	0.757	0.779	0.801	0.825	0.85	0.876	0.902	0.932	0.963	0.992	1.022	1.063	1.103	1.148	1.185	1.237	1.275	1.315	1.386	1.487	1.571	1.667	1.762	1.798	1.81	1.831	1.847	1.87	1.9	1.939	1.973	2.015	2.033	2.04	2.027	2.038	2.048	2.064	2.095	2.151	2.206	2.278	2.367	2.472	2.582	2.682	2.743	2.727	2.531	2.449	2.675	2.843	3.028	3.224	3.439	3.673	3.919	4.186	4.456	4.721	4.989	5.264	5.538
270	Gambia	62	0.498	0.515	0.531	0.546	0.563	0.581	0.598	0.615	0.633	0.651	0.671	0.689	0.71	0.731	0.753	0.774	0.798	0.823	0.848	0.873	0.902	0.932	0.96	0.99	1.03	1.086	1.133	1.172	1.227	1.267	1.31	1.383	1.48	1.568	1.668	1.729	1.766	1.779	1.801	1.82	1.844	1.875	1.914	1.942	1.964	1.977	1.982	1.969	1.979	1.991	2.006	2.037	2.092	2.146	2.217	2.305	2.408	2.518	2.616	2.677	2.662	2.47	2.391	2.613	2.777	2.959	3.15	3.361	3.591	3.831	4.093	4.35	4.609	4.877	5.154
270	Gambia	63	0.464	0.48	0.495	0.511	0.526	0.542	0.559	0.576	0.592	0.61	0.627	0.646	0.664	0.685	0.705	0.726	0.747	0.77	0.794	0.819	0.843	0.871	0.9	0.928	0.957	1.015	1.074	1.122	1.165	1.222	1.266	1.311	1.382	1.481	1.575	1.634	1.695	1.734	1.748	1.772	1.792	1.816	1.848	1.88	1.888	1.905	1.916	1.922	1.909	1.919	1.931	1.946	1.976	2.029	2.084	2.155	2.241	2.343	2.451	2.548	2.606	2.593	2.407	2.33	2.547	2.708	2.885	3.072	3.279	3.503	3.738	3.987	4.237	4.496	4.767
270	Gambia	64	0.433	0.445	0.46	0.475	0.49	0.504	0.52	0.536	0.552	0.568	0.585	0.602	0.62	0.637	0.658	0.677	0.698	0.718	0.741	0.765	0.788	0.812	0.84	0.868	0.895	0.945	1.005	1.066	1.118	1.165	1.225	1.27	1.314	1.388	1.493	1.541	1.601	1.661	1.701	1.716	1.742	1.763	1.787	1.813	1.823	1.826	1.842	1.853	1.859	1.847	1.857	1.868	1.884	1.914	1.966	2.02	2.09	2.175	2.276	2.382	2.477	2.533	2.521	2.341	2.266	2.477	2.635	2.807	2.989	3.191	3.411	3.632	3.874	4.124	4.385
270	Gambia	65	0.399	0.414	0.425	0.439	0.454	0.468	0.482	0.497	0.512	0.528	0.543	0.559	0.576	0.593	0.61	0.63	0.649	0.668	0.688	0.712	0.734	0.757	0.781	0.807	0.834	0.886	0.938	1.001	1.065	1.121	1.171	1.233	1.277	1.325	1.407	1.459	1.507	1.567	1.627	1.668	1.685	1.711	1.732	1.75	1.753	1.759	1.761	1.777	1.788	1.794	1.784	1.792	1.804	1.819	1.849	1.902	1.954	2.024	2.107	2.206	2.309	2.402	2.458	2.447	2.272	2.198	2.405	2.558	2.725	2.903	3.1	3.306	3.52	3.761	4.013
270	Gambia	66	0.367	0.38	0.394	0.404	0.418	0.432	0.446	0.459	0.473	0.488	0.503	0.517	0.533	0.549	0.566	0.583	0.601	0.62	0.639	0.658	0.681	0.702	0.725	0.748	0.774	0.828	0.881	0.937	1.005	1.072	1.132	1.184	1.244	1.293	1.351	1.373	1.425	1.473	1.533	1.594	1.634	1.653	1.68	1.693	1.688	1.688	1.692	1.694	1.709	1.721	1.728	1.718	1.726	1.737	1.754	1.784	1.835	1.888	1.956	2.038	2.134	2.234	2.325	2.379	2.369	2.2	2.128	2.329	2.478	2.64	2.813	2.996	3.195	3.409	3.651
270	Gambia	67	0.336	0.348	0.36	0.374	0.384	0.397	0.41	0.423	0.435	0.449	0.463	0.477	0.492	0.507	0.522	0.538	0.554	0.572	0.59	0.608	0.627	0.648	0.67	0.691	0.713	0.77	0.828	0.884	0.945	1.016	1.086	1.148	1.198	1.263	1.324	1.316	1.339	1.392	1.441	1.5	1.56	1.601	1.621	1.64	1.628	1.62	1.619	1.624	1.625	1.64	1.652	1.659	1.649	1.659	1.67	1.687	1.717	1.768	1.82	1.886	1.965	2.058	2.156	2.244	2.297	2.288	2.125	2.056	2.25	2.395	2.553	2.711	2.888	3.087	3.302
270	Gambia	68	0.305	0.317	0.329	0.34	0.353	0.362	0.375	0.387	0.399	0.411	0.424	0.438	0.452	0.465	0.48	0.494	0.51	0.525	0.543	0.56	0.577	0.595	0.616	0.636	0.656	0.713	0.772	0.834	0.895	0.96	1.034	1.107	1.167	1.222	1.298	1.287	1.282	1.307	1.359	1.409	1.468	1.527	1.568	1.58	1.57	1.557	1.549	1.548	1.553	1.553	1.568	1.58	1.587	1.579	1.589	1.601	1.619	1.648	1.698	1.749	1.813	1.89	1.98	2.075	2.161	2.212	2.204	2.046	1.98	2.168	2.309	2.453	2.605	2.782	2.981
270	Gambia	69	0.274	0.287	0.298	0.309	0.32	0.331	0.34	0.352	0.364	0.375	0.387	0.399	0.412	0.425	0.438	0.452	0.466	0.481	0.496	0.512	0.529	0.545	0.562	0.582	0.601	0.659	0.718	0.782	0.849	0.914	0.983	1.059	1.129	1.195	1.261	1.259	1.251	1.249	1.275	1.328	1.377	1.436	1.493	1.525	1.507	1.496	1.482	1.475	1.474	1.479	1.481	1.495	1.507	1.514	1.507	1.518	1.53	1.549	1.577	1.626	1.675	1.737	1.812	1.899	1.991	2.073	2.124	2.117	1.964	1.901	2.082	2.21	2.349	2.501	2.678
270	Gambia	70	0.245	0.256	0.268	0.278	0.288	0.299	0.31	0.318	0.329	0.34	0.351	0.362	0.373	0.386	0.398	0.41	0.424	0.437	0.451	0.465	0.481	0.497	0.512	0.528	0.547	0.607	0.668	0.731	0.8	0.871	0.94	1.012	1.085	1.159	1.238	1.22	1.221	1.216	1.216	1.245	1.297	1.346	1.404	1.449	1.448	1.429	1.417	1.405	1.398	1.398	1.404	1.406	1.419	1.431	1.44	1.434	1.445	1.458	1.476	1.506	1.552	1.599	1.659	1.731	1.815	1.903	1.983	2.032	2.025	1.878	1.819	1.986	2.108	2.246	2.398
270	Gambia	71	0.217	0.226	0.237	0.247	0.257	0.267	0.276	0.286	0.294	0.304	0.315	0.325	0.335	0.346	0.358	0.37	0.381	0.394	0.408	0.421	0.434	0.449	0.464	0.479	0.494	0.555	0.617	0.683	0.751	0.824	0.899	0.971	1.04	1.117	1.204	1.193	1.18	1.183	1.182	1.185	1.215	1.266	1.314	1.36	1.369	1.366	1.347	1.337	1.325	1.32	1.32	1.326	1.329	1.341	1.354	1.364	1.359	1.37	1.384	1.403	1.431	1.475	1.521	1.578	1.646	1.727	1.812	1.888	1.936	1.93	1.79	1.726	1.885	2.007	2.145
270	Gambia	72	0.191	0.199	0.208	0.217	0.227	0.236	0.245	0.253	0.263	0.27	0.28	0.29	0.299	0.309	0.319	0.33	0.341	0.352	0.364	0.378	0.391	0.403	0.417	0.431	0.445	0.505	0.568	0.635	0.705	0.778	0.854	0.931	1	1.073	1.162	1.156	1.149	1.14	1.147	1.148	1.155	1.185	1.235	1.27	1.278	1.285	1.28	1.263	1.254	1.244	1.239	1.241	1.247	1.25	1.263	1.275	1.285	1.282	1.294	1.309	1.326	1.353	1.396	1.44	1.495	1.559	1.636	1.717	1.791	1.836	1.832	1.691	1.631	1.786	1.908
270	Gambia	73	0.165	0.174	0.181	0.189	0.198	0.207	0.215	0.223	0.231	0.24	0.247	0.255	0.265	0.274	0.282	0.292	0.303	0.313	0.323	0.334	0.347	0.359	0.372	0.385	0.398	0.457	0.52	0.586	0.658	0.733	0.809	0.887	0.959	1.032	1.118	1.111	1.11	1.107	1.101	1.111	1.115	1.125	1.154	1.191	1.187	1.191	1.198	1.193	1.178	1.17	1.161	1.157	1.159	1.166	1.17	1.183	1.195	1.207	1.204	1.217	1.231	1.248	1.274	1.315	1.357	1.409	1.469	1.543	1.62	1.69	1.733	1.721	1.589	1.537	1.689
270	Gambia	74	0.142	0.149	0.157	0.164	0.171	0.179	0.187	0.194	0.201	0.209	0.217	0.223	0.232	0.24	0.248	0.257	0.266	0.275	0.285	0.295	0.305	0.317	0.328	0.34	0.352	0.412	0.473	0.539	0.611	0.687	0.763	0.84	0.914	0.99	1.075	1.065	1.062	1.064	1.064	1.062	1.075	1.081	1.092	1.11	1.106	1.099	1.104	1.11	1.106	1.092	1.085	1.078	1.075	1.077	1.084	1.089	1.102	1.116	1.127	1.126	1.137	1.151	1.168	1.193	1.232	1.272	1.32	1.377	1.447	1.52	1.586	1.619	1.608	1.49	1.447
270	Gambia	75	0.12	0.127	0.133	0.141	0.147	0.153	0.16	0.167	0.174	0.181	0.187	0.195	0.201	0.208	0.216	0.224	0.232	0.24	0.249	0.258	0.266	0.276	0.287	0.297	0.308	0.367	0.429	0.493	0.564	0.638	0.716	0.793	0.866	0.942	1.028	1.018	1.012	1.013	1.019	1.021	1.023	1.038	1.045	1.045	1.022	1.017	1.011	1.016	1.023	1.018	1.006	1	0.994	0.992	0.995	1.003	1.008	1.021	1.035	1.047	1.046	1.057	1.07	1.087	1.111	1.147	1.184	1.23	1.284	1.349	1.418	1.472	1.503	1.499	1.394
270	Gambia	76	0.099	0.107	0.113	0.118	0.125	0.13	0.136	0.142	0.149	0.155	0.161	0.167	0.174	0.179	0.186	0.193	0.2	0.207	0.215	0.223	0.231	0.239	0.248	0.258	0.268	0.324	0.383	0.449	0.516	0.59	0.665	0.743	0.815	0.888	0.976	0.967	0.962	0.959	0.963	0.972	0.979	0.983	0.997	0.994	0.955	0.933	0.928	0.924	0.929	0.935	0.931	0.92	0.915	0.91	0.909	0.913	0.922	0.928	0.941	0.955	0.965	0.965	0.976	0.989	1.004	1.027	1.062	1.095	1.138	1.188	1.25	1.307	1.357	1.392	1.393
270	Gambia	77	0.082	0.087	0.094	0.099	0.104	0.11	0.115	0.12	0.125	0.131	0.136	0.142	0.147	0.153	0.158	0.165	0.171	0.178	0.184	0.191	0.198	0.206	0.213	0.221	0.23	0.284	0.34	0.402	0.47	0.54	0.614	0.687	0.76	0.833	0.916	0.911	0.907	0.905	0.906	0.913	0.924	0.932	0.939	0.941	0.901	0.864	0.844	0.841	0.837	0.842	0.849	0.844	0.835	0.831	0.828	0.829	0.833	0.842	0.848	0.861	0.873	0.884	0.884	0.895	0.907	0.922	0.943	0.975	1.006	1.046	1.093	1.144	1.196	1.247	1.284
270	Gambia	78	0.066	0.072	0.076	0.082	0.087	0.091	0.096	0.1	0.104	0.109	0.114	0.119	0.124	0.129	0.134	0.139	0.145	0.15	0.156	0.162	0.168	0.175	0.181	0.188	0.195	0.247	0.3	0.358	0.421	0.491	0.56	0.632	0.699	0.771	0.853	0.848	0.846	0.847	0.847	0.852	0.861	0.873	0.882	0.879	0.845	0.808	0.775	0.758	0.755	0.752	0.757	0.764	0.76	0.751	0.75	0.748	0.749	0.754	0.763	0.77	0.781	0.793	0.803	0.804	0.814	0.826	0.839	0.859	0.889	0.916	0.953	0.992	1.037	1.09	1.142
270	Gambia	79	0.054	0.057	0.062	0.066	0.071	0.075	0.078	0.083	0.086	0.09	0.094	0.099	0.103	0.107	0.111	0.116	0.12	0.125	0.131	0.136	0.141	0.146	0.152	0.158	0.164	0.211	0.262	0.316	0.376	0.439	0.507	0.574	0.639	0.706	0.785	0.782	0.781	0.782	0.785	0.79	0.796	0.807	0.819	0.818	0.782	0.75	0.717	0.689	0.673	0.672	0.67	0.675	0.681	0.678	0.671	0.671	0.67	0.672	0.677	0.685	0.691	0.702	0.714	0.723	0.724	0.734	0.745	0.758	0.776	0.803	0.827	0.857	0.891	0.936	0.988
270	Gambia	80	0.042	0.046	0.049	0.053	0.056	0.06	0.064	0.067	0.07	0.073	0.077	0.08	0.084	0.088	0.092	0.095	0.1	0.103	0.108	0.112	0.117	0.121	0.126	0.131	0.137	0.179	0.225	0.275	0.33	0.39	0.451	0.516	0.576	0.639	0.712	0.711	0.711	0.714	0.718	0.724	0.73	0.738	0.749	0.751	0.719	0.686	0.658	0.63	0.605	0.592	0.591	0.59	0.595	0.601	0.599	0.594	0.594	0.594	0.596	0.602	0.609	0.615	0.625	0.636	0.645	0.646	0.655	0.665	0.677	0.694	0.719	0.737	0.762	0.796	0.841
270	Gambia	81	0.031	0.036	0.039	0.041	0.045	0.047	0.051	0.054	0.056	0.059	0.062	0.065	0.068	0.071	0.074	0.077	0.081	0.084	0.088	0.091	0.095	0.099	0.103	0.107	0.112	0.116	0.152	0.191	0.234	0.281	0.333	0.385	0.44	0.494	0.549	0.612	0.612	0.613	0.615	0.62	0.625	0.631	0.639	0.649	0.652	0.623	0.594	0.571	0.547	0.525	0.515	0.514	0.514	0.518	0.524	0.524	0.52	0.521	0.521	0.524	0.528	0.536	0.541	0.551	0.561	0.569	0.57	0.579	0.588	0.599	0.614	0.633	0.648	0.674	0.707
270	Gambia	82	0.024	0.026	0.03	0.033	0.034	0.037	0.039	0.042	0.045	0.047	0.049	0.052	0.054	0.056	0.059	0.062	0.065	0.067	0.071	0.073	0.077	0.08	0.083	0.087	0.09	0.093	0.096	0.127	0.16	0.196	0.236	0.28	0.324	0.372	0.418	0.465	0.519	0.52	0.521	0.524	0.529	0.533	0.539	0.546	0.556	0.559	0.533	0.509	0.489	0.468	0.451	0.442	0.442	0.442	0.447	0.453	0.453	0.45	0.451	0.452	0.455	0.459	0.466	0.471	0.48	0.488	0.496	0.498	0.505	0.514	0.524	0.535	0.55	0.565	0.591
270	Gambia	83	0.017	0.02	0.022	0.025	0.027	0.028	0.031	0.032	0.035	0.037	0.038	0.04	0.042	0.044	0.046	0.049	0.051	0.053	0.056	0.058	0.061	0.063	0.066	0.069	0.072	0.074	0.077	0.079	0.105	0.132	0.163	0.196	0.232	0.27	0.31	0.349	0.389	0.435	0.436	0.438	0.44	0.444	0.449	0.454	0.461	0.469	0.471	0.449	0.429	0.413	0.396	0.381	0.374	0.375	0.375	0.38	0.386	0.386	0.384	0.386	0.387	0.39	0.394	0.4	0.405	0.412	0.42	0.427	0.429	0.436	0.444	0.45	0.458	0.474	0.49
